,position0,position1,position2,position3,position4,position5,velocity0,velocity1,velocity2,velocity3,velocity4,velocity5,velocity6,touch0,touch1,action0,action1,action2,action3
0,0.0003385299106752615,-0.0014235133605495776,6.55432491899477e-05,0.010384763292501542,0.033990331648559136,-0.03932550064648649,0.08806697186405787,-0.03953881771645767,-1.5622126284294868,0.27793038703565975,1.604604143539706,0.3942542587047013,-0.6624351471637162,0.7335828217560674,-0.21951243999667192,-0.03596287965774536,0.979966402053833,-0.6948568820953369,0.8985297679901123
0,0.0006377700672391129,-0.010166068885068436,0.0009403110385276525,0.013082988720546307,0.05216891139234109,-0.05314192752165495,0.040611871692362245,0.031999796617489036,-0.14785509645117678,-0.022795165766092168,-0.22305042478218584,1.0188856174384182,-0.6788566287474134,0.8386695096944821,-0.26151832011833953,0.4433939456939697,0.9971089363098145,-0.7104139924049377,0.29044437408447266
0,0.0022301989653287224,-0.013801953334100947,0.007109867056150132,0.007820209624404079,0.05992784364741624,-0.05921532791664333,0.0493639643803393,0.10510494643786816,-0.22612377418408625,0.5040400565953449,-0.24085855909181164,-0.010499649416258805,-0.07444185432704575,0.4086768628846662,0.18898815268515978,-0.26357293128967285,0.9952669143676758,-0.17137813568115234,-0.2765085697174072
0,0.0046741436236575895,-0.026699192564380247,0.027848293887979436,0.004167030157787216,0.053890545473840076,-0.058135153451237986,0.08079808255943988,0.12761276431787305,-0.8709191031933741,1.3569740548167628,-0.1477083084526617,-0.5316817935708227,0.012806526232776339,2.65159369049038,-0.27798038871358965,-0.6217297911643982,0.9944378137588501,0.02200460433959961,-0.3638017177581787
0,0.007054107369131174,-0.02674603384718277,0.044003539969373784,0.002504431997005896,0.023713959216758465,-0.04684538860917925,0.1028886324352376,0.14482342467877946,0.5216608588532181,0.5616936622503248,-0.05524938312730497,-2.3112472527200567,1.2151993762987585,-3.87034180029045,4.388626896246904,-0.08840030431747437,0.997046709060669,-0.6516516208648682,-0.5356035232543945
0,0.00998225660764862,-0.014940178058015618,0.04601820863768702,0.0013409618655975397,-0.0033129458284540114,-0.0324414557839674,0.06539297944445632,0.12053009542899062,0.5711987623708593,-0.28368893130682515,-0.05615558098951911,-0.3703668257360092,0.1933847513549769,-0.2932785422745714,0.0,0.16176080703735352,0.9933933019638062,-0.7795331478118896,0.7885541915893555
0,0.012446192565295167,-0.00622052745327073,0.039531114470078454,0.000603002394880231,-0.003578375702821643,-0.03264763917739372,0.052118584218799446,0.12363314567129458,0.3914304519091453,-0.3229455540935564,-0.025926637089216265,0.07321644976463557,-0.07683315931896972,-0.44309092881429013,0.0,0.14044737815856934,0.9936461448669434,-0.8653249740600586,0.8848016262054443
0,0.014564399371693293,0.0012361040254458278,0.03378140585873762,0.00029275114223947796,-0.0020172467053289483,-0.030817917443926646,0.07635756993183063,0.10299173672719386,0.3551645371235941,-0.2612895652663798,-0.01135495793807478,0.06751491605888837,0.12350038514209749,0.4183168822708696,0.0,0.11124205589294434,0.9939100742340088,-0.8797440528869629,0.8920739889144897
0,0.0169348628105076,0.009043368155294385,0.02775984648649027,0.00016293230545114112,-0.0010423598735779388,-0.031210962113589813,0.06100557168454035,0.12382162527898932,0.4177314381251561,-0.32598910538502146,-0.0045119598321788305,0.039264154053310706,-0.06589753091701,0.07601290964353602,0.0,0.15230870246887207,0.9940285682678223,-0.914057195186615,0.9193191528320312
0,0.01935403518489609,0.01799152013735439,0.021043300760092365,7.382678389458719e-05,-0.0005756833160498465,-0.036643445359664406,0.06567388776657479,0.10750755594258055,0.485675475701732,-0.3514711288260225,-0.0046893273886543674,0.015936860440451037,-0.4687318990041345,-0.24686465330554963,-3.4038522720278195,0.1604248285293579,0.9940471649169922,-0.9326986074447632,0.9306910037994385
0,0.02153180220620743,0.019430336903480283,0.023376342671429462,-3.671156431661604e-05,-0.0003241583507418988,-0.043340035259923027,0.09267070550771006,0.12916310807386155,-0.2085224754756141,0.4113517881210914,-0.003751321131461833,0.011877368895473181,-0.16853210209529612,0.3702829171546993,3.4038522720278195,-0.1810130476951599,0.9949347972869873,-0.9419780969619751,0.8340859413146973
0,0.024579188647939065,0.024152592888140978,0.021152035558822307,7.254310184709456e-05,-8.852293549889423e-05,-0.048075398988053575,0.044149785133863695,0.15228579237655637,0.5310264758718133,-0.4230378429137842,0.007116141542036575,0.012028164053949677,-0.20906616626016827,-0.22069898773327434,0.0,0.21565020084381104,0.9924204349517822,-0.9475048184394836,0.9005422592163086
0,0.02761959778531342,0.03450017908813274,0.01387728255687598,8.27474144560747e-05,3.344577272954008e-06,-0.05058052575837968,0.04601690068751285,0.16015591448748734,0.4896828420149715,-0.3350357161415679,-0.0018647448015579374,-0.0004115322895839691,-0.17524424889132595,0.38742604378742973,0.0,0.18643343448638916,0.9898569583892822,-0.9497475624084473,0.8675552606582642
0,0.03112990450284292,0.044389194550497946,0.006591798295984969,6.319856135914015e-05,-1.5616668825546576e-05,-0.05626049616957107,0.027042244612039967,0.1777767435858244,0.5194492587731327,-0.37126027835048137,5.79153717113921e-05,0.0010736113874559217,-0.24553266800340934,-0.001437371723675085,0.0,0.2086653709411621,0.9814134836196899,-0.9436423182487488,0.8075850009918213
0,0.03483131284483143,0.05455766886323099,-0.00047182870233888896,5.4437469405532735e-05,-2.5475566554397644e-05,-0.06054723716772381,0.010242129346948126,0.19329222777501842,0.4950305940136399,-0.343537143532054,-0.0002042596060939498,-0.00047793650243521354,-0.23453142630498958,0.09844508982166378,0.0,0.20166456699371338,0.9697697162628174,-0.9348292350769043,0.6947424411773682
0,0.03884013021149235,0.06372147587529642,-0.007622611524963213,1.5811187441927554e-05,-0.00011829026508616836,-0.04084913433979809,-0.033852957469288514,0.20444361354972562,0.383605572615072,-0.41057551712257234,-0.005904544773266076,-0.012277482459604918,2.6041699681858947,3.7252284414636123,0.0,0.1992959976196289,0.9488611221313477,-0.9235678315162659,0.5068199634552002
0,0.041757780542096334,0.07855645898801367,-0.022482754555272433,0.00028261628760478663,-0.00037972672387308337,0.004809194538656469,0.08720805580680113,0.06512523810440474,1.1654368887362403,-0.9093114671208714,0.016103920361706197,-0.015107968901328747,0.8427051199760007,0.0,-5.369505377129372,0.40117478370666504,0.6242802143096924,-0.8516907691955566,0.8571146726608276
0,0.043679899250003595,0.08334725627149742,-0.018123673401063523,0.00013928660070103294,-0.0007376405424830285,0.006560504259655375,0.05832872646289533,0.1804619097689537,-0.5402023301687051,0.9075753966908906,-0.0068672480971818045,-0.0030878795407727616,-0.06595201812076301,0.0,2.0164274314151918,-0.39335352182388306,0.6047012805938721,-0.35808122158050537,0.7016861438751221
0,0.04821062264350706,0.07754058027122279,-0.008075890440087441,-2.1447145225145237e-05,4.81082072216199e-05,0.0042487420907987294,-0.049428644328910254,0.23346688746182354,-0.09750767353358425,0.23875145031914485,-0.009971806527957499,0.038972676672251225,-0.12040228961856561,0.0,3.3530779457141806,-0.06403350830078125,0.8202240467071533,-0.7775720953941345,0.841428279876709
0,0.05240063505394421,0.08791608312661547,-0.01806634240598748,5.0696405230921116e-05,0.0003455278644595994,0.0022945839723704786,-0.07737844888624434,0.1976533877620401,0.9171014179514572,-0.9181698555165718,0.007242634413190199,0.008468448800840711,-0.08167536403816854,0.0,0.0,0.4621877670288086,0.8318474292755127,-0.8887214660644531,0.9427144527435303
0,0.05674334585682472,0.09850706281882515,-0.025760828584236117,1.2313015586684628e-05,0.00024944699149415106,0.0011779229358656051,-0.06978566438214928,0.22074183485227206,0.24040685623595248,-0.11902883654449581,-0.0062439218108939105,-0.009726538493950228,-0.04183058721456594,0.0,0.0,0.11147654056549072,0.8158242702484131,-0.9232274889945984,0.959667444229126
0,0.061348891548008044,0.10278094425631834,-0.025311961878378753,1.0934698887743455e-05,0.00020657109945396157,0.0005862103961790099,-0.10256460255191358,0.24216596721103922,0.23572418386245086,0.14950487067029483,0.005765622328941341,0.004475655805931168,-0.0248753241502999,0.0,-4.340810543282289,0.05508255958557129,0.8359451293945312,-0.9546377658843994,0.9725351333618164
0,0.06665029550632862,0.08391504373751602,0.00035253763844933506,-0.00025307926247769563,-9.395344345131118e-05,0.00031329578329009067,-0.06379112420121613,0.278024764985104,-1.6529659917038995,1.955370256876971,-0.018210226856202508,-0.020113535392702657,-0.008950836079559219,0.0,4.340810543282289,-0.8367828726768494,0.8541476726531982,-0.8957453370094299,0.9666016101837158
0,0.07123362912656939,0.0719976881983706,0.014061799998801028,-8.678362437108955e-05,4.041789336009516e-05,0.0001740029995358494,-0.08823693861491333,0.19992230073585437,0.04566013173369177,-0.07159580280711064,0.01344647760453878,0.01214018206028451,-0.005607564951113279,0.0,0.0,0.062062621116638184,0.8807523250579834,-0.9878193736076355,0.9900963306427002
0,0.020024247620964775,-0.030523134445063604,0.04704719720518563,0.014841500007070074,0.0006159288561521647,-0.0007166537485642221,-1.5607907772107854,-3.2512563976487696,-6.457374449170789,2.308976162382243,0.450563538470368,0.023977096639613886,0.0010332232460797952,0.0,0.0,-0.041007399559020996,0.881749153137207,-0.9903810620307922,0.9919954538345337
0,0.005496614013147161,-0.07065116048031617,0.09727925130295423,-0.019027309216837124,-0.0002023117515414924,-0.00016372960636479306,-0.0654041502045618,-0.0816842325064353,-1.3784172489932032,2.7454112730518734,-1.3235581389031061,-0.06229465890230086,-0.025440922256010568,0.0,-5.219045735013357,-0.9922487139701843,0.9228866100311279,-0.9234405159950256,0.965755820274353
0,0.008896859236115162,-0.11299844747290688,0.12670942358990084,0.011596868756933443,-0.0006852567290491912,0.0002902082369585779,0.025469357818024063,0.22667688077088238,-2.2937773375105497,0.9672097621830931,2.327997741469032,0.0041476238780994885,0.03762732044955999,0.0,5.219045735013357,-0.6997708082199097,-0.9570977687835693,-0.7628790140151978,0.9501481056213379
0,0.013693911517491775,-0.16347821260954287,0.15400790613534732,0.05456726181078256,-0.0002492565550718112,0.0003155837425856678,0.012264163061189937,0.24677878441768863,-2.6618814638043613,1.600707836496575,2.0440862570438303,0.02324585474092944,-0.007261692763911875,0.0,0.0,-0.9490207433700562,-0.8964493870735168,-0.980254590511322,0.9886016845703125
0,0.01831798053489908,-0.21344252846456047,0.18155577539395876,0.0958028091664577,-4.133126515118435e-05,0.00017087333475529487,-0.01452984101914584,0.2197941800661536,-2.3961279989712576,1.2351448858333551,2.0671722112221973,0.006238962015494754,-0.006374171378955003,0.0,0.0,-0.8101236820220947,-0.8723973035812378,-0.9916170239448547,0.994966983795166
0,0.0010602594574602442,-0.19284570691130143,0.12766406275675035,0.11046148065039034,5.5123142382623724e-05,0.00018113393337637618,-0.03204132625840522,-1.630854245795176,3.622927357524505,-4.8399934575699035,-1.1261484296560935,-0.008902407140245792,0.0012219940690665222,0.0,0.0,-0.10603755712509155,-0.7621844410896301,-0.9865760207176208,0.9891448020935059
0,-0.017168878815767674,-0.1638419605350636,0.1060142861910146,0.0933444609185191,-0.041081871370825654,0.00014420596144149034,-0.044374559060739505,-0.27323758111580054,-0.6350839512416773,1.0817808736650205,0.6387431100407941,-3.230549083156301,-0.001768635393737672,0.0,0.0,-0.9422177076339722,-0.9999954700469971,0.864377498626709,0.8915407657623291
0,-0.02000693324489311,-0.13256859794146647,0.04899391039049117,0.1431915473518529,-0.09671668929661631,0.008333862828217464,-0.15781319422511264,-0.14977236598672228,3.4268522188110264,-5.775632785792006,3.4708580128663913,-2.5073512216934444,0.6569122615502658,0.0,0.0,-0.8278721570968628,-0.999999463558197,0.8891582489013672,-0.5926807522773743
0,-0.02157747767140239,-0.09952184289143684,-0.01332743999926067,0.19849837417506144,-0.15238651105153317,0.025356551508327163,-0.16669836340664668,-0.028323599941799005,0.06618174647060115,-0.7396625219427726,2.1012577659868494,-3.0092190104797396,0.959560502150811,0.0,0.0,-0.9886146187782288,-0.9987478852272034,0.9325408935546875,-0.9972456693649292
0,-0.02178429899192491,-0.10929581990321824,-0.011617620332718626,0.23506513328280088,-0.21274796027783605,0.043808989369085505,-0.18356332307992373,-0.003946697074000749,-0.615468676803288,0.26479491264512744,1.7521398715736254,-2.9745174348690124,0.9015621992065868,0.0,0.0,-0.9450100660324097,-0.9941604137420654,0.9670331478118896,-0.9960645437240601
0,-0.021430792637119,-0.121951663446344,-0.006591925196476556,0.2694126760630948,-0.26832039433813126,0.06106851937921909,-0.22988680672589978,0.06168120101431773,-0.6417262317078043,0.21821154299767093,1.7617117430100713,-2.634518820487468,0.8382586729124992,0.0,0.0,-0.9421645402908325,-0.9875099658966064,0.9889664649963379,-0.9915370941162109
0,-0.024053222147984776,-0.13520613771905438,-0.0033890051031907342,0.29364970884644315,-0.3107732761446259,0.07748407682463909,0.09777795181717086,-0.37665395062703877,-0.7327877220647272,0.13133991218896113,0.5611120661670626,-1.6348471189499847,0.8216519311858179,0.0,0.0,-0.9561238884925842,-0.9920834302902222,0.9934918880462646,-0.994749903678894
0,-0.028162166735842153,-0.15000975495842572,-0.0017757278904830809,0.3083060059161662,-0.3392555393160137,0.09340647492010479,-0.21956817857786248,0.07057653616887971,-0.6011113146368618,0.052969935395166035,1.211816158605787,-1.5998572655922239,0.7701258146321459,0.0,0.0,-0.9547901749610901,-0.9895591139793396,0.9866940975189209,-0.9918714761734009
0,-0.023560572425891158,-0.15785572638665685,-0.0009801492936684086,0.33551404329692236,-0.3715266996811071,0.10830469509351548,-0.3496094452403127,0.251731070584132,-0.32247214887222153,0.03428584924353334,1.3322304403151577,-1.5323690788758988,0.7353236082357588,0.0,0.0,-0.9706294536590576,-0.9884586930274963,0.9852703809738159,-0.9931316375732422
0,-0.018347352608892975,-0.16202207280558778,-0.0004680034574663372,0.3622186344223002,-0.40001020368003903,0.12275671472449587,-0.329965068833018,0.26499685785866145,-0.12506936151558,0.021226242403321882,1.3709447248831097,-1.3829127546766102,0.7151277832092644,0.0,0.0,-0.9825195670127869,-0.987022340297699,0.9818005561828613,-0.9946469068527222
0,-0.018804755714283528,0.002616549864589257,-0.10522645575581757,0.13601610066258152,-0.41061515086923617,0.15858577815497735,0.5516934009943086,-0.033630426520201095,9.48469587777856,-6.515793096590311,-14.28860506299906,-0.2831494258025167,1.9550998669305706,0.0,0.0,-0.9831258654594421,-0.9700645804405212,0.9338287115097046,-0.9897127151489258
0,-0.017495318941798343,-0.10739986886361287,-0.15238771291458192,0.09261148357348326,-0.05013243616232721,0.12330486311651592,0.5224709032480724,0.08649822229915394,-6.879280985610886,-1.13714383118311,0.442225582803796,23.02312531350879,-1.3539081443592762,-5.8906538696655755,0.0,-0.9844329953193665,-0.9902557134628296,-0.9978535175323486,-0.9625769257545471
0,-0.02083771925494604,-0.04209035186516305,-0.13813558513742175,0.050516196129786195,0.04985239171310951,0.1005848414295388,0.047973521280634035,-0.35585212771140673,4.697706439380683,1.7545081523354034,-4.871632481491581,0.026240018656301878,-1.9418080397623738,1.8008899331056378,-4.943525566523347,0.9914165735244751,0.7632652521133423,0.9811162948608398,-0.5273727178573608
0,-0.024349843408570937,-0.007201930823505398,-0.11896091697382102,-0.027151763591066747,0.05549411110304714,0.10128629541724649,0.05069724559532873,-0.13978300342360295,0.762178840312892,-0.35756756205725804,-1.592863785854243,0.8227836035193898,-0.048577143516979504,2.016056440383197,-0.1245833454206906,0.9503189325332642,-0.5687323808670044,-0.9846486449241638,-0.9824464917182922
0,-0.02474969890943335,0.010844664294256956,-0.160649948589392,-0.005446918201225337,0.07299478877177812,0.09368792587081382,-0.18010737252299658,0.04575030897803267,0.9597483470975832,-2.823786205789313,2.2391585925890123,0.924361353221566,-0.5221219461376192,2.0737074961767408,0.10612503716554489,0.9773778915405273,-0.686432957649231,-0.9990071058273315,-0.7935746312141418
0,-0.025223415023758022,0.033328082684601995,-0.19848530677257442,0.0006856817850335872,0.08963070246654148,0.08349307878863677,-0.052630731249110774,-0.0738797148773096,1.2464360904772696,-1.328276064191341,-0.8380166237586634,0.7718195030798296,-0.5045358346839999,0.0,-0.13915418094134768,0.685234785079956,0.5631973743438721,-0.9769780039787292,-0.7165371179580688
0,-0.026208501685139995,0.03587764296952706,-0.19075010952865035,-0.01598279692221327,0.10177553656714933,0.07307316370048966,0.01410597148949555,-0.038100385961530536,-0.5453220121043625,1.4155967587064673,-0.8254865355466596,0.4932262112344077,-0.5403712082455034,0.0,0.0898541303596625,-0.4876125454902649,0.36523962020874023,-0.9806440472602844,-0.6551505923271179
0,-0.027789023840412597,-0.05716370418645794,-0.02896603781842577,-0.05611510496493022,0.09636781592025212,0.05835404684886569,0.26690585379975384,-0.09606597525567184,-5.529058850465895,9.466295098264622,-2.2164620048531107,-0.4661026285387795,-0.8158576622333307,0.0,0.06955181784905928,-0.19322627782821655,0.34739959239959717,-0.9683840274810791,-0.40131068229675293
0,-0.03020819443325662,-0.07072823363826294,0.016453981925126704,-0.08406085992113344,0.10089136217510442,0.03108119899541506,-0.04815509201305501,-0.1395042121903851,0.7911730676769264,0.349179937855043,-1.3626629184742405,0.4120023013037697,-1.726417930060565,0.0,-0.07516271790710949,0.9915721416473389,0.8423311710357666,-0.90739506483078,0.7996859550476074
0,-0.033284135573701745,-0.04511659360842232,0.01212636960412905,-0.1092921100725559,0.10599191202907576,0.011425131634868024,-0.10159577462993474,-0.16205847682244334,1.4192360193057554,-0.3197180696926459,-1.2594544843369775,0.1439619573334534,-0.533641305445502,0.0,-0.14109456448667856,0.9935867786407471,0.9131224155426025,-0.8949461579322815,-0.6593679785728455
0,-0.036882513506740267,-0.020862149928988438,0.006735246685132923,-0.12747160723184692,0.10805098450995287,0.021139498039206783,-0.04111776091357855,-0.19309409583642778,1.0473528293745824,-0.22568521175988432,-0.6785827209789543,0.08576925671209601,1.2167422262048486,-4.2804469875663225,0.2251595482847959,0.9866608381271362,0.888278603553772,-0.9275488257408142,-0.8270508646965027
0,-0.03774613644675229,-0.017951311424590555,0.003327245532847023,-0.12177894958710933,0.11990015245223407,0.021288369478114966,-0.031125251870746662,0.060209731583068304,-0.404804596353753,-0.13757942335446038,0.770824416931835,1.035880725245435,-0.7438554481389706,0.1335042345669457,4.93282984162011,0.9216113090515137,-0.10247451066970825,-0.9981502294540405,0.9150722026824951
0,-0.03551714548966345,-0.03370984583111952,0.0014839460454288966,-0.09551008816907247,0.13477597825780863,0.008103848773071132,-0.06773478992974835,0.13700721204420097,-1.0054407975237862,-0.07025047422347581,1.6676356907514318,0.5048864899939689,-0.6553502401552451,4.146942752999377,-4.587417548696172,0.9580445289611816,-0.621433436870575,-0.9896553158760071,-0.4082890748977661
0,-0.03565085529439482,-0.02787397621583121,0.0010750347976281605,-0.10567579860776566,0.15217993965621113,-0.01564806861510981,-0.09326934795274877,-0.11900588161573178,1.1380459002399173,-0.005225122935979841,-1.6717022942916007,0.8146459071692371,-1.682443282504466,0.0,-0.6595025910099572,0.9655821323394775,0.9884078502655029,-0.9844790101051331,0.8758924007415771
0,-0.0385017292005807,-0.005518625904436081,0.000664613540327541,-0.13581463963791696,0.16691421682767071,-0.04675458040500913,-0.07293538012897272,-0.14987922812325216,0.9066240669203562,-0.022734711489909593,-1.401478121127746,1.068754371721674,-0.6221053707800666,-5.575889105370442,5.24692013970613,0.9894814491271973,0.981952428817749,-0.9945887327194214,0.9163515567779541
0,-0.04163506298741404,0.003905493041757413,0.00029527680398533374,-0.15569019641287962,0.19318053109770217,-0.03856452037930713,-0.06177798639451626,-0.14297984086384097,0.46097276275565907,-0.015079055528088602,-0.9245666162491064,1.187051374725261,-0.11071508991748091,1.4471230367980032,-4.774384563588064,0.9847215414047241,0.79207444190979,-0.9959691762924194,0.9951298236846924
0,-0.042293023596645246,0.020250850888597904,0.00016244268714205035,-0.1888010142179528,0.2276188359108975,-0.059412195306935534,-0.08659005405101028,-0.031881776759820735,0.8618459354285404,-0.003577748189666027,-1.7621585690904134,1.7980870292575748,-1.149732075738346,-0.7336265441437213,-0.19951787546872524,0.9433786869049072,0.8377869129180908,-0.9981133937835693,0.9998185634613037
0,-0.040322210688123444,0.022647613880972584,-0.00011224666794151794,-0.2011637503174466,0.26316961062569644,-0.08013102593228366,-0.019057848147372214,0.26111211460079775,-0.19138721489554666,-0.014286566597525209,-0.28864659449966545,2.2117572791423967,-1.0442228919395586,4.86239261271616,4.973902439056789,0.9441874027252197,-0.08979302644729614,-0.939325213432312,0.9998559951782227
0,-0.03438433083197562,0.034863156288260144,0.00016060490909486358,-0.22107155973266823,0.2824744697941801,-0.10118323347134495,0.004877940927857205,0.29670732692579893,1.0415355892138196,0.01813639891051235,-1.33185056589185,0.09194697629210502,-1.0243927906960906,0.0,0.0,0.8196754455566406,0.38281023502349854,0.0972299575805664,0.9999673366546631
0,-0.027102230089587218,0.03979037791245754,7.804525185528544e-05,-0.21204857918128028,0.2577406862585911,-0.12192596400689118,0.06555932843240786,0.39400822744992947,-0.2638919646599447,-0.00896043281316925,1.5550882049167392,-2.0454282588018877,-1.0350222107981333,0.0,0.0,0.7400832176208496,-0.6025258898735046,0.6825718879699707,0.9999053478240967
0,-0.020861008418588484,0.044400925576074834,0.00021828215475871993,-0.16918163974708245,0.1465723075928012,-0.13835835590418688,0.11012901244991702,0.22838105381556995,0.9046741775266789,0.01850988175528853,3.0825857132619765,-10.442503206126792,-0.5596702878619393,0.0,0.0,0.78594970703125,-0.43307065963745117,0.7063115835189819,0.9973921775817871
0,-0.01774020615930344,0.05083402206893847,0.00014724071138194628,-0.10373213728843456,-0.018280544745019913,-0.13991600205449986,0.0631749577517684,0.04721254988658674,-0.6323187085983997,-0.017702516734457645,3.14025107134315,-3.006426878512217,1.315732225470672,-6.169782156560246,0.0,0.625117301940918,-0.5761299133300781,-0.7257581949234009,0.9958479404449463
0,-0.020085169743752122,0.039536497057636316,-9.867084602088738e-05,-0.059492836263515314,-0.02332942343720583,-0.0828715349108954,0.008231695698465824,-0.05231965655552584,-0.23126695284639465,-0.009948027762266422,0.9774877303642544,0.33963482132666334,1.879531385947344,1.815923969446838,0.0,0.8142170906066895,0.04638791084289551,-0.4551103115081787,0.9991633892059326
0,-0.01881315604987007,0.04775360490764827,-5.3525783861751997e-05,-0.06978386647403412,-0.01422173473261372,-0.07444418936167019,-0.0058899818406557,0.08145727443781137,0.7717706076754804,0.006257788274258459,-1.1182796700431261,0.44436537342744775,0.15280135063098443,0.3508953037835205,0.0,0.8712421655654907,0.5424158573150635,-0.49750858545303345,0.998215913772583
0,-0.01657166341712855,0.05670853401343712,1.297405072964164e-05,-0.08260363208108673,-0.00802733390595127,-0.07573248760599477,-5.848494870597243e-05,0.12589349409330453,0.24581916294208428,0.002151691979165542,-0.34263508460120295,0.2422046474679848,-0.15602129868079384,0.10610204533766554,0.0,0.7471280097961426,0.20529067516326904,-0.16785597801208496,0.9982607364654541
0,-0.013503060078350889,0.05653126525704836,-2.2874400693151387e-05,-0.08212882264483076,-0.004419323983941806,-0.08377769303100363,-8.631729877306427e-05,0.15529205235127508,-0.17691568971725147,-0.003258257273884364,0.261500356911915,0.14783010406302616,-0.4327845341967649,-0.7893539080752734,0.0,0.7183421850204468,-0.059845566749572754,-0.20858490467071533,0.9973444938659668
0,-0.011046521997097707,0.04696172412898902,-8.746680598303858e-05,-0.06840620877112055,-0.002231710579575455,-0.08813384683236047,-0.013549749557191682,0.11838404222081989,-0.6422907525944739,-0.002404094633121213,0.9153328834123373,0.08386629922425423,-0.231545788692058,0.05766271457236183,0.0,0.6952071189880371,-0.3119235634803772,-0.3684132695198059,0.9956109523773193
